year,decade,unique_words,density,unique_words_raw,density_raw,nouns,verbs,adjectives,syllables,most_used_term,most_used_freq,curses,total_curses,reading_score,sentiment,charted
1968,1960,53,74,97,199,29,47,11,102,abov,4,0,0,3.96824120603,-0.9666,0
1968,1960,55,121,79,211,69,29,23,97,go,8,1,1,3.73464454976,0.7184,1
1968,1960,40,97,64,177,48,42,12,77,born,8,0,0,2.66333333333,0.8779,1
1968,1960,81,101,111,181,53,28,10,128,bonni,7,0,0,6.26475138122,-0.9719,1
1968,1960,31,69,54,143,28,41,4,56,love,10,0,0,1.76097902098,0.9955,1
1968,1960,36,99,58,204,58,44,5,61,burn,22,1,1,1.83843137255,-0.9891,1
1968,1960,44,151,72,293,57,41,43,80,din,28,0,0,3.09184300341,0.5859,1
1968,1960,21,53,39,107,32,19,0,42,look,9,0,0,0.991775700935,0.9584,1
1968,1960,34,63,62,147,34,35,9,65,afternoon,4,0,0,2.35768707483,0.8402,0
1968,1960,76,128,132,315,54,62,26,150,long,6,0,0,5.87904761905,0.765,1
1968,1960,38,73,73,181,28,64,12,77,love,10,0,0,2.93988950276,0.9956,1
1968,1960,40,53,69,120,22,25,9,84,countri,5,0,0,5.01,-0.3818,0
1968,1960,38,47,56,85,27,16,9,60,play,4,0,0,4.29941176471,0.8519,1
1968,1960,32,130,60,345,84,31,23,66,dig,42,0,0,3.29739130435,0.9779,1
1968,1960,38,98,65,172,55,50,9,66,babi,31,0,0,2.05790697674,0.8126,1
1968,1960,32,93,58,175,33,58,17,65,love,22,0,0,1.91285714286,0.9991,1
1968,1960,59,108,93,225,71,42,6,102,die,9,0,0,4.04933333333,-0.9218,1
1968,1960,60,142,97,293,69,63,13,101,judg,26,0,0,3.93757679181,0.9493,1
1968,1960,50,66,82,153,45,36,4,89,em,5,0,0,4.00405228758,0.9674,1
1968,1960,49,88,79,181,46,34,12,84,sittin,7,0,0,3.39624309392,0.7351,1
1968,1960,37,67,63,152,30,29,13,66,men,10,0,0,2.26368421053,-0.128,1
1968,1960,141,174,200,387,85,61,30,230,well,3,0,0,8.83291989664,0.873,0
1968,1960,69,127,94,218,66,45,14,111,yeah,11,0,0,4.31825688073,0.9936,1
1968,1960,27,56,47,108,30,24,5,47,sang,10,0,0,1.49518518519,0.9764,1
1968,1960,93,146,142,349,60,75,37,175,would,7,0,0,6.95690544413,0.9751,1
1968,1960,90,121,144,287,62,50,16,157,valley,8,0,0,6.32505226481,0.9545,1
1968,1960,43,122,75,266,80,73,11,81,bang,10,0,0,3.07323308271,0.9451,1
1968,1960,34,94,57,205,35,60,6,61,cri,12,0,0,1.8212195122,0.9949,1
1969,1960,20,81,37,187,33,40,6,40,number,23,0,0,0.444064171123,0.9313,1
1969,1960,23,73,46,168,27,26,28,41,easi,15,0,0,0.409761904762,0.9836,1
1969,1960,19,24,35,69,13,14,3,32,crimson,6,0,0,1.05246376812,0.8779,1
1969,1960,41,73,70,122,19,20,39,77,ooh,10,0,0,4.19754098361,0.9468,1
1969,1960,27,137,44,181,63,24,10,52,la,38,0,0,1.31005524862,0.9818,1
1969,1960,39,85,62,180,32,63,7,68,babi,17,0,0,2.37777777778,0.9971,1
1969,1960,31,129,54,233,83,33,20,59,sugar,20,0,0,1.68798283262,0.9941,1
1969,1960,58,127,84,227,78,31,7,95,babi,14,0,0,3.63832599119,0.6111,1
1969,1960,46,92,74,171,58,31,11,82,babi,7,0,0,3.18847953216,0.9595,0
1969,1960,52,137,55,144,57,11,39,73,ell,11,0,0,8.4148015873,-0.7269,0
1969,1960,42,140,76,329,48,118,16,80,ca,15,0,0,3.51930091185,0.9799,1
1969,1960,72,112,111,227,70,27,16,126,ghetto,6,0,0,5.24977973568,-0.8979,1
1969,1960,34,47,59,96,23,28,4,62,still,4,0,0,3.59083333333,-0.6486,1
1969,1960,39,77,60,151,38,30,7,62,go,4,0,0,1.98503311258,0.9042,1
1969,1960,77,139,117,292,62,92,14,128,got,11,0,0,5.04260273973,-0.9217,1
1969,1960,36,55,60,117,26,16,11,62,doe,4,0,0,2.61299145299,0.9136,1
1969,1960,65,108,98,203,61,45,20,114,yeah,20,0,0,4.93660098522,0.9948,1
1969,1960,31,89,56,154,65,23,12,56,magic,18,0,0,1.43090909091,0.6486,1
1969,1960,57,75,93,182,40,28,14,97,ocean,4,0,0,4.20901098901,0.9559,1
1969,1960,58,104,90,230,47,51,12,95,oh,13,0,0,3.57391304348,0.9936,1
1969,1960,34,66,68,178,27,58,12,71,love,9,0,0,2.23674157303,0.994,1
1969,1960,23,46,47,135,16,44,7,47,know,9,0,0,0.858148148148,0.9729,1
1969,1960,40,102,77,214,52,47,24,80,love,11,0,0,2.72121495327,0.9969,1
1969,1960,62,191,92,292,55,59,14,101,back,37,0,0,3.95150684932,0.9819,1
1969,1960,47,134,78,233,38,44,11,77,love,9,0,0,2.59957081545,0.9941,1
1969,1960,21,29,37,89,13,19,5,34,crimson,9,0,0,0.477865168539,0.91,0
1969,1960,45,110,73,223,44,70,11,77,la,7,0,0,2.77443946188,0.9005,0
1969,1960,77,156,112,355,74,97,20,120,love,19,0,0,5.02873239437,0.9982,1
1969,1960,42,112,73,287,69,72,11,86,laugh,24,1,1,3.40588850174,0.9983,1
1969,1960,75,157,109,312,85,55,34,127,dizzi,22,0,0,5.06320512821,0.9246,1
1969,1960,60,111,99,229,59,41,21,107,babi,15,0,0,4.2135371179,0.946,1
1969,1960,44,150,80,400,57,95,32,82,hey,18,0,0,4.629,-0.8885,1
1969,1960,40,70,72,194,27,52,17,76,love,7,0,0,2.54268041237,0.9917,1
1969,1960,51,90,80,165,30,51,11,87,lay,9,0,0,3.75181818182,0.34,1
1969,1960,83,162,131,367,76,98,26,139,color,17,0,0,5.89920980926,0.9966,1
1969,1960,39,120,60,184,25,18,22,60,la,60,0,0,1.76782608696,0.9432,1
1969,1960,39,111,74,268,71,29,21,86,oh,16,0,0,3.26656716418,0.9937,1
1969,1960,40,109,72,227,46,47,6,71,world,12,0,0,2.39074889868,0.4019,1
1969,1960,35,86,60,271,50,59,4,64,thing,16,0,0,2.26671586716,0.8658,1
1969,1960,93,157,143,325,90,64,13,153,get,12,0,0,6.20507692308,0.9834,1
1970,1970,79,128,116,243,54,39,24,133,well,15,0,0,5.54843621399,0.872,0
1970,1970,28,37,52,102,24,21,2,50,wonder,5,0,0,2.14431372549,0.9427,1
1970,1970,26,155,56,369,61,85,48,61,call,42,0,0,3.38067750678,0.998,1
1970,1970,42,94,66,159,56,22,10,77,doo,17,0,0,2.85446540881,-0.7783,1
1970,1970,65,138,107,271,80,42,26,118,way,10,0,0,4.61800738007,0.9943,1
1970,1970,48,123,76,276,44,45,21,81,shine,10,1,1,2.94304347826,0.9935,1
1970,1970,96,132,135,256,75,28,19,159,world,4,0,0,6.41890625,0.9493,1
1970,1970,46,88,74,182,37,35,26,87,fallin,7,0,0,3.56065934066,0.4731,1
1970,1970,39,81,62,182,32,21,29,69,close,9,0,0,2.39362637363,0.9661,1
1970,1970,44,75,68,164,50,24,6,78,time,5,0,0,3.14219512195,0.9803,1
1970,1970,20,101,40,176,50,49,7,42,saturday,26,0,0,0.345909090909,0.9786,1
1970,1970,47,58,77,123,20,31,7,82,smile,3,0,0,4.61666666667,0.986,1
1970,1970,36,82,58,156,44,27,13,61,long,8,0,0,1.7541025641,0.7096,1
1970,1970,29,60,47,146,37,45,6,51,got,7,0,0,1.26191780822,0.8658,1
1970,1970,24,90,44,203,22,41,25,46,caus,8,0,0,0.983891625616,0.9485,1
1970,1970,38,83,48,104,42,21,17,56,ladi,14,0,0,2.71384615385,0.9874,1
1970,1970,90,121,119,249,63,28,21,147,took,4,0,0,6.05626506024,0.6707,0
1970,1970,43,75,77,180,24,45,11,83,make,6,0,0,3.36111111111,0.9638,1
1970,1970,60,72,95,163,36,29,10,102,thing,4,0,0,4.91404907975,0.9001,1
1970,1970,33,58,59,154,20,38,15,67,lose,5,0,0,2.27376623377,0.886,0
1970,1970,64,99,99,207,35,40,30,104,new,6,0,0,4.23850241546,0.8225,1
1970,1970,41,102,71,213,35,96,8,73,love,24,0,0,2.3541314554,0.997,1
1970,1970,89,177,129,363,87,72,35,152,wine,18,0,0,6.37104683196,0.8442,1
1970,1970,81,161,122,375,76,58,34,144,keep,10,0,0,5.9612,0.8885,1
1970,1970,40,153,64,335,76,88,27,68,round,24,0,0,3.0452238806,0.9939,1
1970,1970,49,177,78,297,99,73,31,78,woman,22,0,0,2.96898989899,0.2263,1
1970,1970,34,99,56,214,47,55,2,60,babi,9,0,0,1.61841121495,-0.4939,1
1970,1970,50,99,90,234,49,43,21,93,oh,4,0,0,3.38974358974,0.9946,1
1970,1970,44,89,67,187,29,57,18,69,hesit,8,0,0,2.27401069519,0.9022,0
1970,1970,58,153,94,294,76,55,11,97,back,14,0,0,3.76319727891,0.996,1
1970,1970,35,50,60,107,23,33,3,60,love,6,0,0,2.97682242991,0.9723,1
1971,1970,42,112,73,214,24,35,31,78,la,30,0,0,2.61093457944,0.4588,1
1971,1970,31,53,59,118,41,14,5,65,merci,9,0,0,2.86,-0.296,1
1971,1970,68,75,98,148,39,26,9,120,come,2,0,0,6.70756756757,-0.25,0
1971,1970,50,157,83,299,67,68,27,82,water,18,0,0,3.10612040134,0.9954,1
1971,1970,30,35,60,85,23,9,5,63,man,3,1,3,4.71588235294,-0.9325,1
1971,1970,19,87,30,140,58,27,3,32,lone,18,0,0,-0.162857142857,-0.9666,1
1971,1970,55,87,98,218,42,65,9,107,got,6,0,0,4.10174311927,0.9313,1
1971,1970,27,55,46,103,20,19,6,46,love,4,0,0,1.62990291262,0.9726,1
1971,1970,47,114,86,260,34,68,38,83,want,19,0,0,3.24692307692,0.9912,1
1971,1970,43,56,79,133,26,23,4,82,one,4,0,0,4.02518796992,-0.2263,1
1971,1970,41,99,74,233,27,53,8,75,wo,12,0,0,2.4982832618,0.9962,1
1971,1970,43,98,80,249,18,88,12,89,love,12,0,0,3.30767068273,0.9966,1
1971,1970,70,90,107,210,43,47,14,117,boy,6,0,0,4.88428571429,0.7269,1
1971,1970,50,134,81,222,58,35,17,85,oh,36,0,0,3.21801801802,0.936,1
1971,1970,24,84,39,176,14,86,13,39,know,26,0,0,0.144772727273,0.2263,1
1971,1970,47,116,76,229,46,55,20,87,around,8,0,0,3.18296943231,0.9783,1
1971,1970,33,58,53,147,21,27,5,56,would,12,0,0,1.63523809524,-0.7556,1
1971,1970,45,136,71,310,78,38,30,77,joy,28,0,0,3.19096774194,0.9992,1
1971,1970,46,74,79,163,34,31,17,81,long,6,0,0,3.39380368098,0.9769,0
1971,1970,29,60,50,139,6,51,5,49,knock,9,0,0,0.909712230216,0.9246,1
1971,1970,29,72,49,185,26,53,11,50,love,21,0,0,1.10918918919,0.9975,1
1971,1970,41,90,79,249,29,52,4,88,ca,9,0,0,3.2602811245,-0.9623,1
1971,1970,44,60,85,163,35,26,11,98,hand,8,0,0,4.62447852761,0.9854,1
1971,1970,59,143,93,287,56,60,44,101,come,15,0,0,4.02261324042,0.9941,1
1971,1970,62,75,98,164,36,34,16,102,love,6,0,0,4.86902439024,0.9859,1
1971,1970,83,128,126,306,48,84,16,144,could,5,0,0,5.81294117647,0.9917,1
1971,1970,52,137,74,315,64,77,20,87,day,16,0,0,3.51904761905,-0.9794,1
1971,1970,30,49,50,90,27,11,10,55,life,3,0,0,3.18111111111,0.743,1
1971,1970,37,111,72,231,45,65,23,79,call,10,0,0,2.7354978355,-0.9855,1
1971,1970,69,120,108,272,60,72,16,123,ya,19,0,0,4.81602941176,0.998,1
1971,1970,32,65,57,138,28,35,8,62,babi,14,0,0,2.05144927536,0.9732,1
1971,1970,60,101,96,219,55,30,14,105,name,6,0,0,3.96753424658,0.9801,1
1971,1970,46,125,73,212,66,43,18,85,yeah,18,0,0,3.04113207547,0.9946,0
1971,1970,30,89,55,160,33,31,26,57,littl,15,0,0,1.73375,-0.7964,0
1971,1970,53,111,79,237,58,34,25,94,fill,8,0,0,3.38016877637,-0.0,0
1971,1970,47,109,81,275,34,97,27,89,know,21,0,0,3.29890909091,0.9911,1
1971,1970,81,131,127,304,45,63,40,149,sign,21,0,0,6.04355263158,0.9442,1
1971,1970,55,114,83,248,51,40,19,89,oh,9,0,0,3.32467741935,0.9871,1
1971,1970,56,79,95,209,27,66,9,104,would,7,0,0,4.18177033493,-0.9738,1
1971,1970,49,164,51,175,109,10,9,71,de,18,0,0,5.40197402597,-0.8271,0
1972,1970,47,137,66,220,53,54,27,71,love,12,0,0,2.50818181818,0.9979,1
1972,1970,54,124,85,294,47,72,21,89,give,13,0,0,3.44210884354,0.9925,1
1972,1970,22,65,36,129,36,33,4,38,day,8,0,0,0.225968992248,-0.4767,1
1972,1970,49,106,85,242,40,57,15,89,daddi,15,0,0,3.42966942149,-0.0258,1
1972,1970,44,105,80,273,34,93,25,81,drown,9,0,0,2.9810989011,0.765,1
1972,1970,41,111,74,287,41,44,45,81,call,26,0,0,3.20031358885,0.9851,1
1972,1970,71,103,105,219,37,59,16,112,love,8,0,0,4.34470319635,0.9952,1
1972,1970,53,163,85,299,57,88,31,90,got,19,0,0,3.42183946488,0.875,1
1972,1970,38,93,65,213,37,60,20,76,know,5,0,0,2.5203286385,-0.9509,0
1972,1970,101,149,141,291,82,50,33,171,new,5,0,0,6.80402061856,0.2732,1
1972,1970,48,82,77,170,41,41,9,83,darl,8,0,0,3.29117647059,0.836,1
1972,1970,26,99,50,205,58,40,6,56,bang,30,0,0,1.53341463415,-0.296,1
1972,1970,43,91,74,170,23,44,23,80,let,7,0,0,3.08294117647,0.9325,1
1972,1970,49,108,86,252,64,60,15,89,babi,12,0,0,3.25746031746,0.9919,1
1972,1970,55,120,91,294,44,94,12,95,wrong,14,0,0,3.68292517007,0.9253,1
1972,1970,58,102,94,222,46,69,13,95,run,6,1,2,3.74954954955,0.0258,1
1972,1970,39,69,73,193,34,66,9,76,wanna,8,0,0,2.56663212435,0.9477,0
1972,1970,93,164,135,369,90,67,23,164,jim,11,1,1,6.67444444444,0.4767,1
1972,1970,43,65,81,171,33,57,12,89,frame,10,0,0,3.67152046784,-0.3818,0
1972,1970,92,140,125,290,79,49,13,146,starri,8,0,0,5.81068965517,0.9698,1
1972,1970,27,67,53,166,28,33,6,55,love,8,0,0,1.43963855422,0.9927,1
1972,1970,53,83,88,194,32,47,13,93,eye,9,0,0,3.57670103093,0.9477,1
1972,1970,43,57,75,116,25,21,15,84,air,4,0,0,4.90482758621,0.7575,0
1972,1970,30,62,49,118,25,32,16,51,make,5,0,0,1.46,0.0,0
1972,1970,199,388,267,842,192,185,74,330,day,19,1,1,15.4147030879,-0.9922,1
1972,1970,38,61,56,123,25,24,16,55,time,6,0,0,2.02642276423,0.9814,1
1972,1970,27,63,56,151,22,37,10,57,ca,9,0,0,1.59430463576,-0.2732,1
1972,1970,42,102,77,273,43,99,6,78,love,33,0,0,2.85142857143,0.9994,1
1972,1970,34,195,67,547,73,123,29,67,put,26,0,0,6.38533820841,0.9559,1
1972,1970,137,199,192,459,84,111,31,222,said,6,0,0,8.69718954248,-0.8238,1
1972,1970,44,156,83,359,90,93,32,91,long,24,1,1,4.03108635097,-0.6705,1
1972,1970,35,79,59,188,31,49,8,64,never,7,0,0,1.9370212766,0.9779,1
1972,1970,52,111,80,216,55,53,18,89,burn,15,0,0,3.17203703704,0.9974,1
1972,1970,51,94,78,189,58,47,11,90,gonna,9,0,0,3.53904761905,-0.2732,0
1972,1970,34,97,63,207,50,32,13,69,away,9,0,0,2.24333333333,-0.2023,1
1972,1970,37,71,73,166,27,37,17,77,day,8,0,0,3.0034939759,0.9468,1
1972,1970,39,133,59,264,76,43,32,64,world,14,0,0,2.34060606061,0.6808,1
1972,1970,36,88,65,197,32,40,27,67,hurt,10,0,0,1.93319796954,-0.0341,1
1972,1970,46,98,67,183,43,29,12,68,hand,8,0,0,2.30469945355,-0.8884,1
1972,1970,49,108,74,191,47,20,21,77,mari,20,0,0,2.67706806283,-0.9705,1
1972,1970,51,98,75,206,53,42,16,83,day,8,0,0,3.06436893204,0.9371,1
1972,1970,72,270,106,444,65,56,29,119,la,144,0,0,6.15261261261,0.7096,1
1972,1970,53,61,84,141,30,37,6,82,get,3,0,0,4.00241134752,0.93,0
1972,1970,56,98,94,218,39,52,25,115,woman,9,0,0,4.5347706422,0.9953,1
1972,1970,29,75,51,143,23,25,24,61,blue,10,0,0,2.17356643357,0.5574,1
1972,1970,66,176,107,385,66,94,16,117,ding,34,0,0,5.40597402597,0.991,1
1972,1970,99,143,144,322,77,79,23,165,love,8,1,10,6.69658385093,0.802,1
1972,1970,60,101,94,232,56,39,16,102,ya,14,0,0,3.88793103448,0.9638,1
1972,1970,68,122,107,282,60,76,24,114,get,12,1,1,4.64021276596,0.8979,0
1972,1970,46,129,78,284,63,76,14,88,let,10,0,0,3.52633802817,0.9948,1
1972,1970,17,53,36,138,28,44,10,38,heart,9,0,0,-0.000724637681159,0.34,1
1972,1970,85,117,125,232,54,48,35,140,woman,6,0,0,5.82068965517,0.2263,1
1972,1970,46,58,85,142,23,36,8,98,eye,4,0,0,5.28366197183,-0.4063,1
1973,1970,59,80,96,177,41,27,8,110,oh,7,0,0,4.86333333333,0.8934,1
1973,1970,66,86,116,237,35,61,7,118,oh,6,0,0,4.57510548523,-0.6705,1
1973,1970,56,61,86,114,33,16,8,103,come,2,0,0,7.02140350877,0.8442,0
1973,1970,31,127,51,240,70,40,27,52,everybodi,22,0,0,1.64666666667,0.9819,1
1973,1970,42,105,66,202,35,48,29,76,face,18,0,0,2.7496039604,0.9847,1
1973,1970,29,68,60,186,43,58,1,63,jesus,10,0,0,1.91677419355,0.9902,1
1973,1970,31,174,48,362,98,64,23,48,got,16,0,0,2.99464088398,0.9915,1
1973,1970,41,81,73,181,42,31,19,80,jone,13,0,0,3.13546961326,0.875,1
1973,1970,64,77,98,171,40,23,12,112,time,4,0,0,5.25865497076,0.2023,1
1973,1970,39,108,64,233,65,38,11,67,ladi,36,0,0,2.09313304721,0.9723,1
1973,1970,77,166,114,336,57,92,17,130,love,19,0,0,5.21547619048,0.999,1
1973,1970,54,98,87,255,46,65,11,97,time,8,0,0,3.57862745098,0.8779,1
1973,1970,59,159,85,306,72,75,22,102,free,9,0,0,4.19333333333,0.9501,1
1973,1970,57,90,92,220,54,32,8,100,go,7,0,0,4.06363636364,0.8779,1
1973,1970,51,112,92,324,51,86,16,93,stuck,9,0,0,4.03703703704,0.8625,1
1973,1970,64,124,107,330,58,90,13,118,love,10,0,0,4.86939393939,0.9961,1
1973,1970,43,92,71,169,29,38,9,77,maria,21,0,0,2.90633136095,0.9927,1
1973,1970,35,90,68,211,55,32,16,68,stir,21,0,0,2.1128436019,0.8555,1
1973,1970,34,58,60,120,19,33,11,60,come,7,0,0,2.65,0.9887,1
1973,1970,92,149,143,359,51,100,15,151,time,6,0,0,6.00323119777,0.991,1
1973,1970,33,80,55,175,43,50,15,69,got,10,0,0,2.18257142857,-0.1027,1
1973,1970,104,150,144,294,82,44,23,165,mountain,13,0,0,6.49244897959,-0.2263,1
1973,1970,42,72,63,145,37,17,18,73,thing,5,0,0,3.08068965517,-0.9153,1
1973,1970,45,117,78,246,76,60,10,83,babi,26,0,0,3.07130081301,0.8625,0
1973,1970,39,103,68,272,57,62,5,75,say,7,0,0,2.73367647059,0.2732,1
1973,1970,80,177,123,420,127,66,10,138,mash,42,0,0,6.47714285714,0.6369,1
1973,1970,45,110,75,213,48,49,25,83,keep,13,0,0,2.90812206573,0.9022,1
1973,1970,43,68,74,157,30,34,10,80,oh,7,0,0,3.1527388535,-0.7717,1
1973,1970,84,181,133,410,87,87,32,139,believ,20,0,0,6.21048780488,0.9967,1
1973,1970,26,54,42,82,12,21,12,45,sing,15,0,0,2.4456097561,0.7717,1
1973,1970,49,89,77,151,22,35,27,84,morn,11,0,0,3.7042384106,0.9382,0
1973,1970,50,328,81,893,100,235,15,88,yes,54,0,0,12.7328219485,0.9996,1
1973,1970,57,103,97,207,26,47,28,109,everi,12,0,0,4.52352657005,0.9879,1
1973,1970,75,140,106,277,61,26,39,129,bad,10,1,5,4.97530685921,-0.9781,1
1973,1970,47,140,78,353,63,87,20,82,take,14,0,0,3.78107648725,0.9948,1
1973,1970,37,55,65,115,29,24,10,70,gonna,4,0,0,3.54260869565,-0.4019,1
1973,1970,58,126,99,313,63,81,12,110,babi,14,0,0,4.40696485623,0.994,1
1973,1970,46,114,73,244,69,54,11,86,kid,14,0,0,3.24901639344,0.9879,1
1973,1970,24,49,40,100,39,8,2,46,yeah,5,0,0,1.788,0.8271,1
1973,1970,51,101,84,229,45,57,5,90,love,9,0,0,3.33755458515,0.9972,1
1973,1970,43,54,70,117,24,31,10,73,like,3,0,0,3.72239316239,0.9719,1
1973,1970,65,135,100,320,100,41,9,112,compani,13,0,0,4.78,0.9771,1
1973,1970,60,103,96,248,49,60,11,105,chang,6,0,0,4.08596774194,0.6486,0
1973,1970,34,89,64,164,46,38,15,73,yeah,20,0,0,2.78243902439,0.9951,1
1973,1970,64,132,101,234,77,34,14,105,aye,22,0,0,3.99487179487,0.9607,1
1973,1970,54,155,82,294,57,62,59,95,ribbon,16,1,1,3.68292517007,0.1027,1
1973,1970,56,109,85,220,42,59,15,94,take,14,1,1,3.74181818182,0.7085,1
1973,1970,55,127,84,274,21,84,47,86,love,13,0,0,3.18364963504,0.9964,1
1973,1970,25,97,51,249,36,72,6,53,love,32,0,0,1.60164658635,0.9993,1
1973,1970,116,226,169,470,109,94,34,192,night,9,0,0,8.20042553191,0.9537,1
1973,1970,52,103,94,313,62,70,6,102,think,9,0,0,4.10536741214,-0.2023,1
1973,1970,73,96,114,220,48,54,13,128,money,6,0,0,5.56545454545,0.6808,1
1973,1970,83,203,120,403,128,74,9,138,papa,15,0,0,6.25069478908,-0.9818,1
1973,1970,44,70,75,197,20,62,4,80,morn,13,0,0,2.71187817259,0.9042,1
1973,1970,69,104,107,219,49,41,15,118,get,7,0,0,4.66799086758,0.9758,1
1973,1970,38,80,74,171,31,28,19,77,make,7,0,0,2.8434502924,0.9769,1
1973,1970,48,185,67,267,108,24,19,74,willi,49,0,0,2.75041198502,0.9313,1
1973,1970,72,115,102,212,52,43,23,115,tom,9,0,0,4.71094339623,0.5267,1
1973,1970,44,108,72,212,66,48,9,77,never,7,0,0,2.5958490566,0.96,1
1974,1970,29,49,54,129,19,22,6,65,would,4,0,0,2.69573643411,0.1779,1
1974,1970,67,114,108,287,52,75,21,120,big,14,0,0,4.80379790941,0.3612,0
1974,1970,40,63,69,133,19,32,15,73,would,4,0,0,3.22669172932,0.9537,1
1974,1970,57,97,90,228,25,60,14,101,love,11,0,0,3.92719298246,0.9966,1
1974,1970,46,109,70,232,52,76,16,80,better,8,0,0,2.76896551724,0.9485,1
1974,1970,70,134,108,293,69,58,14,119,smokin,12,0,0,4.66249146758,0.9325,1
1974,1970,63,94,105,242,35,68,12,117,said,10,0,0,4.79495867769,0.9905,1
1974,1970,48,124,82,292,70,61,14,93,show,10,0,0,3.62821917808,0.9933,1
1974,1970,53,75,91,196,26,64,10,101,love,10,0,0,4.0006122449,0.9964,1
1974,1970,55,81,81,169,37,40,8,98,oh,7,0,0,4.3726035503,-0.9393,1
1974,1970,43,72,70,170,36,37,16,75,love,6,0,0,2.73588235294,0.9896,1
1974,1970,48,93,71,187,26,18,27,70,never,5,0,0,2.33711229947,0.9745,1
1974,1970,60,193,91,322,102,22,16,101,leav,51,0,0,4.35124223602,0.4019,1
1974,1970,70,139,110,372,74,82,24,117,sun,9,0,0,5.14129032258,0.9968,1
1974,1970,62,136,95,248,30,59,16,104,cri,19,0,0,4.03838709677,0.9986,0
1974,1970,54,93,94,274,40,70,22,100,world,7,0,0,3.78656934307,0.9948,1
1974,1970,39,93,72,271,41,47,9,73,world,10,0,0,2.65859778598,0.8834,1
1974,1970,42,52,57,98,27,21,12,72,love,9,0,0,4.6393877551,0.9939,1
1974,1970,41,100,68,233,22,85,6,76,tell,12,0,0,2.54892703863,0.9022,1
1974,1970,53,154,94,370,75,42,6,109,oh,42,0,0,4.90621621622,0.9524,1
1974,1970,68,130,107,288,65,80,25,121,got,9,0,0,4.82763888889,0.9961,1
1974,1970,50,78,81,152,34,44,20,87,life,6,1,1,3.89394736842,0.9081,1
1974,1970,28,78,46,150,36,37,7,50,like,8,0,0,1.07333333333,0.9963,1
1974,1970,43,76,66,205,36,38,10,71,count,16,0,0,2.39682926829,0.9873,1
1974,1970,61,120,99,236,63,49,14,108,oh,8,0,0,4.1,-0.9022,1
1974,1970,91,166,133,325,95,53,19,150,dark,7,0,0,6.09615384615,0.9682,1
1974,1970,46,130,64,195,95,34,8,72,boogi,36,0,0,2.27692307692,0.986,1
1974,1970,44,95,70,236,43,70,18,78,babi,5,0,0,2.6,0.9846,1
1974,1970,56,91,94,213,39,43,20,106,back,4,0,0,4.18230046948,0.7003,1
1974,1970,42,126,72,263,74,51,9,72,yeah,13,0,0,2.71041825095,0.9924,1
1974,1970,5,5,14,15,2,1,3,14,lyric,1,0,0,6.00833333333,0.0,1
1974,1970,49,101,80,244,49,53,15,81,lose,9,0,0,3.00721311475,0.5267,1
1974,1970,38,97,58,208,63,43,9,63,wanna,16,0,0,1.88403846154,0.9865,1
1974,1970,35,102,63,256,36,102,4,63,lookin,27,0,0,1.99390625,0.9945,1
1974,1970,76,162,119,351,88,80,29,129,said,13,0,0,5.37675213675,0.6597,1
1974,1970,60,101,102,251,40,53,22,112,one,12,0,0,4.35533864542,0.9832,0
1974,1970,48,134,76,282,65,77,14,77,rock,14,0,0,3.0919858156,0.9972,1
1974,1970,81,146,130,331,74,70,10,136,come,11,0,0,5.49833836858,0.9674,1
1974,1970,61,87,115,248,40,55,12,125,come,4,0,0,5.03758064516,0.9349,1
1974,1970,54,210,96,402,120,87,16,101,care,28,0,0,5.17467661692,0.9985,1
1974,1970,22,127,38,244,65,12,30,44,back,15,0,0,1.21786885246,0.995,1
1974,1970,75,150,113,275,70,60,21,126,love,17,0,0,4.88654545455,0.9987,1
1974,1970,35,93,56,154,59,29,7,60,yeah,12,0,0,1.7374025974,0.9851,0
1974,1970,81,121,124,259,54,36,43,140,littl,8,0,0,5.46837837838,0.9799,0
1974,1970,42,76,80,187,34,51,11,90,love,9,0,0,3.59914438503,0.9974,1
1974,1970,58,123,88,241,59,44,16,93,band,12,1,4,3.64352697095,-0.5267,1
1974,1970,23,59,45,145,29,30,25,49,nothin,15,0,0,1.1275862069,0.5719,1
1974,1970,71,186,108,384,84,32,39,123,ca,32,0,0,5.5996875,0.7964,0
1975,1970,99,119,146,263,57,47,11,177,fate,6,0,0,7.42144486692,0.5106,0
1975,1970,59,69,89,142,41,18,8,101,tri,3,1,1,5.53295774648,0.7096,1
1975,1970,42,100,73,283,44,71,18,74,make,8,0,0,2.95551236749,0.9825,1
1975,1970,104,207,142,366,121,73,24,175,save,15,1,2,7.07207650273,0.9983,1
1975,1970,72,115,110,227,40,49,31,126,ooh,13,0,0,5.24977973568,0.9882,1
1975,1970,50,81,52,85,54,8,10,68,de,7,0,0,12.1375,0.6124,0
1975,1970,49,108,85,292,42,78,23,96,love,14,0,0,3.74945205479,0.999,1
1975,1970,32,132,52,223,56,50,21,57,somebodi,12,0,0,1.71614349776,-0.9578,1
1975,1970,28,172,50,256,22,101,3,55,love,32,0,0,1.62515625,0.9997,1
1975,1970,74,137,111,268,67,58,24,120,babi,8,0,0,4.76358208955,0.9118,1
1975,1970,60,173,95,372,101,79,25,104,babi,23,0,0,4.72892473118,0.9988,1
1975,1970,86,197,132,459,86,100,40,142,like,9,0,0,6.64054466231,0.996,1
1975,1970,53,193,88,490,104,132,15,90,wanna,21,0,0,5.93734693878,0.9393,1
